BEAUTY,The Beauty Lounge,"2860 North Broadway Fl 2, Ste 7, Chicago",4.3,(11)
STRENGTH TRAINING,CrossFit SoNo,"1528 N Halsted St, Chicago",4.8,(82)
"YOGA, BARRE",Beverly Barre Chicago,"9909 South Walden Parkway, Chicago",5.0,(9)
SAUNA,Hypoxi Chicago,"165 W. Chicago Ave., Chicago",4.9,(13)
"YOGA, MARTIAL ARTS",The Peace School,"3121 North Lincoln Avenue, Chicago",4.3,(44)
YOGA,D21 Fit Studio,"739 Main St, Evanston",4.5,(18)
DANCE,Zumba with Jan,"1937 South Archer Avenue, Chicago",5.0,(9)
"MASSAGE, FACIAL, …",L&A Healing Studio,"2018 S Michigan Ave, Chicago",4.7,(21)
GYM TIME,Charter Fitness,"5324 S Pulaski Rd, Chicago",4.4,(18)
BEAUTY,LeRobs Day Spa,"200 E Delaware Pl, Chicago",4.4,(71)
DANCE,DivaDance® Chicago,"1535 N Dayton St, Chicago",4.9,(13)
"YOGA, GYM TIME, …",Vtone Fitness Gym,"1550 W Jarvis Ave, Chicago",4.3,(17)
CRYOTHERAPY,The CryoBar,"1205 W Webster Ave, Suite 1, Chicago",4.5,(36)
BEAUTY,Luminere Esthetics and Wellness,"3248 N Sheffield Ave, Chicago",4.5,(19)
"YOGA, BOXING",Charter Fitness,"672 N Northwest Hwy, Park Ridge",4.7,(16)
BEAUTY,Sphynx Spa Suite,"233 E Erie , St #613, Chicago",5.0,(14)
STRENGTH TRAINING,SMART Golf & Fitness Instruction,"1315 West Concord Place, Chicago",4.9,(7)
MARTIAL ARTS,Modified Karate Club,"2215 W Lawrence Ave, Chicago",5.0,(9)
STRENGTH TRAINING,M14 Fitness,"Street Level, 1941 W Cermak Rd, Chicago",4.6,(15)
DANCE,Windy City Wedding Dance,"410 S Michigan Ave, Chicago",4.8,(19)
BEAUTY,iBeauty,"2551 N Clark Street, Suite 201, Chicago",4.8,(29)
PILATES,Chicago Northshore Kinetics,"515 Davis St, Evanston",4.4,(53)
BEAUTY,Stillness Holistic Spa,"2860 N Broadway #48, Chicago",5.0,(9)
YOGA,Spirit Rising Yoga,"3717 North Ravenswood Avenue 220W, Chicago",4.5,(20)
STRENGTH TRAINING,Clark Street CrossFit,"730 S Clark Street, Chicgo",4.9,(7)
BEAUTY,Tranquil Waters Float,"7258 North Harlem Avenue, Chicago",4.9,(10)
"PRENATAL, POSTNATAL",FIT4MOM,"2367 West Logan Boulevard, Chicago",5.0,(5)
MASSAGE,Inductor Of Healing Wellness Center,"7435 Madison St, Forest Park",5.0,(5)
"MARTIAL ARTS, BOXING",Intercept MMA,"1401 Circle Ave, Forest Park",5.0,(7)
YOGA,Phoenix Yoga Project,"4256 North Ravenswood Avenue, Chicago",4.8,(9)
STRENGTH TRAINING,Victory Training,"2212 W Roscoe St, Chicago",4.5,(54)
"YOGA, GYM TIME, …",Syren Waters,"5307 South Hyde Park Boulevard Suite 202, Chicago",4.8,(5)
"CYCLING, STRENGTH TRAINING",Strive 4 Fitness,"3736 Grand Blvd, Brookfield",4.8,(10)
MASSAGE,Cielo Wellness,"825 W Monroe St, Chicago",3.9,(15)
STRENGTH TRAINING,Transform Your Life Today,"325 W. Huron, Suite 308, Chicago",4.6,(22)
FACIAL,Yesenia Saad Modern Health & Beauty,"233 East Erie St, #510, Chicago",4.7,(22)
"FACIAL, BEAUTY",Leah Chavie Skincare,"2457 N Halsted St, Chicago",5.0,(5)
STRENGTH TRAINING,Bluprint Fitness,"1828 W Hubbard St, Suite B, Chicago",4.9,(56)
STRENGTH TRAINING,CrossFit Chisel,"4864 West Irving Park Road, Chicago",4.9,(11)
BEAUTY,HAUT Face and Body Studio,"1644 N Honore Street, Suite 209, Chicago",5.0,(7)
"MARTIAL ARTS, CYCLING, …",Chicago Fitness Center,"3131 N Lincoln Ave, Chicago",4.4,(9)
SAUNA,Colin Of London Salon And Salt Therapy,"50 E Oak St, Chicago",4.8,(43)
STRENGTH TRAINING,The Fit Institute,"2500 W Bradley Pl, Chicago",4.7,(27)
MASSAGE,A Focused Touch,"948 W. Huron, Chicago",4.5,(7)
MARTIAL ARTS,Andre Maneco Brazilian Jiu Jitsu,"1531 W Chicago Ave, Chicago",4.8,(18)
"FACIAL, BEAUTY",AnthroSpa Logic,"1546 North Orleans Street, Chicago",4.9,(13)
BEAUTY,Sorelle,"1905 W Division St, Chicago",4.2,(11)
STRENGTH TRAINING,Comfy Fitness,"2115 N Damen Ave, Chicago",4.0,(6)
GYM TIME,Grab A Game,"Windy City Fieldhouse, 2367 W Logan Blvd, Chicago",3.6,(9)
STRENGTH TRAINING,Strive 4 Fitness,"6623 Archer Avenue, Chicago",3.4,(10)
CYCLING,SPINOXHIIT,"711 Madison St, Oak Park",4.3,(35)
BEAUTY,4 Elements Salon,"544 N Milwaukee Ave, Chicago",4.1,(13)
PILATES,Classic Pilates,"1116 Chicago Ave, Oak Park",4.7,(7)
MASSAGE,Being Body Aware,"1811 West North Avenue Suite 202, Chicago",5.0,(5)
BEAUTY,Joseph Michael's Salon and Spa,"1313 N Ritchie Ct, Chicago",4.5,(12)
BEAUTY,FM Hair Studio,"1044 W Fulton St, Chicago",4.7,(7)
STRENGTH TRAINING,Forteza Fitness,"4437 N Ravenswood Ave, Chicago",4.3,(24)
BEAUTY,Chicago Fat Doctor & Anti-Aging Clinic,"800 S Wells St, Chicago",4.8,(5)
BOXING,Dynamite Kickboxing,"4776 N Elston Ave, Chicago",4.8,(14)
"YOGA, PILATES, …",Club33,"1319 North Larrabee Street, Chicago",4.6,(6)
MARTIAL ARTS,Gingarte Capoeira Chicago,"1016 N Dearborn St, Chicago",4.9,(7)
MEDITATION,Chicago Meditation Space,"735 West 35th Street, Chicago",4.3,(12)
"FACIAL, BEAUTY",Natural Beauty Med Spa,"710 N Dearborn St, Chicago",4.3,(11)
"FACIAL, BEAUTY",Mitchell & Co. Salon and Spa,"2558 N Southport Ave, Chicago",4.8,(6)
"STRENGTH TRAINING, FREE",Outdoor Voices Chicago,"Equinox Lincoln Common, Lincoln Common Plaza, 2335 N Lincoln Ave., Chicago",4.0,(6)
MARTIAL ARTS,Krav Maga Illinois,"5201 N Oketo Ave, Chicago",5.0,(13)
STRENGTH TRAINING,Vbody Power Fitness,"7110 N Western Ave, Chicago",4.2,(5)
STRENGTH TRAINING,Brooklyn Boulders,"100 S Morgan St, Chicago",4.9,(100+)
STRENGTH TRAINING,John Hall Studios,"310 S Racine Ave, Chicago",5.0,(7)
"YOGA, STRENGTH TRAINING",Primary CrossFit & Yoga,"5050 N Sheridan Rd, Chicago",4.3,(16)
DANCE,Lincoln Park Dance + Move,"1139 W. Webster, Chicago",4.8,(12)
MARTIAL ARTS,Next Level Martial Arts and Fitness,"4031 Oakton St, Niles Township",4.0,(6)
MEDITATION,Amani Nzuri Healing,"2018 S Michigan Ave, Chicago",2.9,(19)
PILATES,Reach Pilates Studio,"2024 W Roscoe St, Chicago",4.3,(16)
